Name,IsBot,PlayerID,Team,TeamID,TeamScore,RoundNumber,Tick,Time,ClockTime,PosX,PosY,PosZ,VelX,VelY,VelZ,ViewDirectionX,ViewDirectionY,KillEvent,KilledBy,Killed,Assisters,Kills,Deaths,Assists,AttackedBy,Attackers,HealthDamageTaken,ArmorDamageTaken,BombPlanted,BombDefused,BombPlantSite,BombDefuseSite,FlashDuration
Green,false,0,CounterTerrorists,3,0,1,8448,132.00,107.03,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,164.000122,0.000000,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,1,8512,133.00,106.03,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,131.663574,-1.689484,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,1,8512,133.00,106.03,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,164.000122,0.000000,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,1,8576,134.00,105.03,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,130.652832,-1.407959,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,1,8576,134.00,105.03,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,164.000122,0.000000,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,1,8640,135.00,104.03,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,130.076050,-1.047485,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,1,8640,135.00,104.03,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,164.000122,0.000000,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,1,8707,136.05,102.98,1539.000000,588.000000,-159.968750,0.000000,0.000000,-6.398438,-136.784241,-0.182648,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,1,8707,136.05,102.98,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,-6.402344,-62.784119,-0.182648,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,1,8707,136.05,102.98,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,-6.398438,-179.284180,-0.182648,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,1,8707,136.05,102.98,1450.000000,684.000000,-159.968750,0.000000,0.000000,-6.398438,-57.784309,-0.182648,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,1,8707,136.05,102.98,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,130.139587,-0.622101,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,1,8707,136.05,102.98,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,164.000122,0.000000,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,1,8768,137.00,102.03,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-58.708534,-0.195343,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,1,8768,137.00,102.03,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,130.773346,-0.195343,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,1,8768,137.00,102.03,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,164.000122,0.000000,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,1,8768,137.00,102.03,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-137.708466,-0.195343,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,1,8768,137.00,102.03,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-63.708344,-0.195343,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,1,8768,137.00,102.03,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,179.791595,-0.195343,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,8832,138.00,114.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,-179.161255,0.254059,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,8832,138.00,114.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-57.661400,0.254059,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,8832,138.00,114.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,131.838684,0.254059,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,8832,138.00,114.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,164.770203,0.302460,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,8832,138.00,114.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-136.661346,0.254059,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,8832,138.00,114.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-62.661209,0.254059,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,8896,139.00,113.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-61.574593,0.689728,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,8896,139.00,113.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,-178.074646,0.689728,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,8896,139.00,113.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-56.574783,0.689728,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,8896,139.00,113.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,132.925293,0.689728,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,8896,139.00,113.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,169.939941,4.234894,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,8896,139.00,113.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-135.574722,0.689728,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,8960,140.00,112.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-55.767632,1.098969,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,8960,140.00,112.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,133.732452,1.098969,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,8960,140.00,112.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,156.877563,-2.529938,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,8960,140.00,112.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-134.767578,1.098969,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,8960,140.00,112.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-60.767441,1.098969,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,8960,140.00,112.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,-177.267487,1.098969,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9024,141.00,111.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,133.980682,1.444702,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9024,141.00,111.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,137.627808,0.550003,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9024,141.00,111.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-134.519348,1.444702,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9024,141.00,111.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-60.519218,1.444702,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9024,141.00,111.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,-177.019623,1.444702,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9024,141.00,111.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-55.519409,1.444702,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9088,142.00,110.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,119.642822,2.309875,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9088,142.00,110.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-134.910049,1.719696,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9088,142.00,110.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-60.909920,1.719696,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9088,142.00,110.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,-177.409973,1.719696,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9088,142.00,110.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-55.910110,1.719696,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9088,142.00,110.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,133.590332,1.719696,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9152,143.00,109.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-61.815262,1.903717,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9152,143.00,109.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,-178.315308,1.903717,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9152,143.00,109.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-56.815453,1.903717,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9152,143.00,109.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,132.684631,1.903717,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9152,143.00,109.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,115.077667,-0.192596,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9152,143.00,109.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-135.815399,1.903717,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9216,144.00,108.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,-179.439362,1.992981,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9216,144.00,108.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-57.939491,1.992981,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9216,144.00,108.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,131.560608,1.992981,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9216,144.00,108.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,115.214996,-0.412674,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9216,144.00,108.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-136.939423,1.992981,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9216,144.00,108.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-62.939301,1.992981,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9280,145.00,107.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,114.362518,-0.412674,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9280,145.00,107.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-137.923401,1.978912,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9280,145.00,107.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-63.923264,1.978912,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9280,145.00,107.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,179.576355,1.978912,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9280,145.00,107.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-58.923454,1.978912,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9280,145.00,107.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,130.576630,1.978912,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9344,146.00,106.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,130.053406,1.862183,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9344,146.00,106.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,114.527649,-0.412674,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9344,146.00,106.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-138.446625,1.862183,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9344,146.00,106.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-64.446487,1.862183,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9344,146.00,106.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,179.053802,1.862183,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9344,146.00,106.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-59.446678,1.862183,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9408,147.00,105.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,179.157471,1.652069,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9408,147.00,105.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-59.342651,1.652069,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9408,147.00,105.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,130.157440,1.652069,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9408,147.00,105.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,114.582581,-0.412674,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9408,147.00,105.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-138.342590,1.652069,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9408,147.00,105.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-64.342461,1.652069,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9472,148.00,104.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,130.855072,1.354752,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9472,148.00,104.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,114.582581,-0.412674,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9472,148.00,104.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-137.644623,1.354752,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9472,148.00,104.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-63.644485,1.354752,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9472,148.00,104.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,179.855103,1.354752,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9472,148.00,104.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-58.644676,1.354752,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9536,149.00,103.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,-179.076813,0.990479,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9536,149.00,103.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-57.576942,0.990479,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9536,149.00,103.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,131.923157,0.990479,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9536,149.00,103.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,114.582581,-0.412674,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9536,149.00,103.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-136.576874,0.990479,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9536,149.00,103.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-62.576752,0.990479,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9600,150.00,102.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,-177.984344,0.572327,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9600,150.00,102.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-56.484489,0.572327,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9600,150.00,102.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,133.015259,0.572327,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9600,150.00,102.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,114.775208,-0.357391,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9600,150.00,102.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-135.484436,0.572327,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9600,150.00,102.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-61.484299,0.572327,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9664,151.00,101.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,114.857605,-0.329926,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9664,151.00,101.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-134.719162,0.126678,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9664,151.00,101.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-60.719376,0.126678,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9664,151.00,101.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,-177.219086,0.126678,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9664,151.00,101.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-55.719223,0.126678,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9664,151.00,101.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,133.780853,0.126678,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9728,152.00,100.16,-817.000000,-1712.000000,-335.968811,0.000000,0.000000,0.000000,-60.528831,-0.321350,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9728,152.00,100.16,-1112.000000,-1568.000000,-335.968750,0.000000,0.000000,0.000000,-177.028885,-0.321350,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9728,152.00,100.16,1450.000000,684.000000,-159.968750,0.000000,0.000000,0.000000,-55.529022,-0.321350,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9728,152.00,100.16,1450.000000,483.000000,-159.968750,0.000000,0.000000,0.000000,133.971069,-0.321350,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9728,152.00,100.16,-1087.226929,-1851.991333,-335.968750,0.000000,0.000000,0.000000,114.857605,-0.329926,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9728,152.00,100.16,1539.000000,588.000000,-159.968750,0.000000,0.000000,0.000000,-134.528961,-0.321350,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9792,153.00,99.16,1293.391235,490.425903,-159.968750,-250.000000,-0.402344,0.000000,-125.493050,-0.758743,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9792,153.00,99.16,-1111.480469,-1799.653198,-335.968750,-81.609375,176.125000,0.000000,114.857605,-0.329926,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9792,153.00,99.16,1382.105469,580.256714,-159.968750,-248.531250,-27.050781,0.000000,-128.616943,-0.758743,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9792,153.00,99.16,-671.305786,-1779.413574,-335.968750,218.503906,-121.476562,0.000000,-27.481262,-0.758743,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9792,153.00,99.16,-1113.746582,-1411.460693,-335.968750,-28.117188,248.414062,0.000000,98.405914,-0.758743,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9792,153.00,99.16,1337.208374,581.762756,-159.968750,-70.906250,-168.933594,0.000000,-115.782509,-0.758743,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9856,154.00,98.16,1195.115356,439.435699,-159.968750,-15.585938,-215.466797,0.000000,-110.732918,-1.153564,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9856,154.00,98.16,1187.414429,380.054352,-159.968750,-42.953125,-227.214844,0.000000,-107.524223,-1.153564,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9856,154.00,98.16,-1160.306030,-1571.276001,-335.968750,-17.796875,239.335938,0.000000,92.995148,0.220062,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9856,154.00,98.16,1323.147583,553.902222,-159.968750,-155.718750,-83.738281,0.000000,-118.133583,-1.153564,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9856,154.00,98.16,-464.769531,-1909.855957,-335.969116,157.015625,-194.539062,0.003906,-5.153275,-1.153564,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9856,154.00,98.16,-1133.658081,-1162.461670,-333.119080,5.062500,249.945312,-0.031250,85.161194,-1.153564,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9920,155.00,97.16,1206.475830,327.060730,-159.968750,-26.429688,-179.896484,0.000000,-121.319275,-1.494827,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9920,155.00,97.16,1163.342285,165.559982,-159.968750,-88.882812,-230.694336,0.000000,-124.250221,-1.494827,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9920,155.00,97.16,-1153.491089,-1331.631836,-335.968750,16.890625,239.406250,0.000000,85.872559,-1.292603,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9920,155.00,97.16,1198.792847,403.449585,-159.968750,-12.468750,-227.511719,0.000000,-113.026314,-1.494827,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,9920,155.00,97.16,-249.946838,-1957.921875,-335.968872,238.574219,74.710938,0.000000,19.921997,-1.494827,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9920,155.00,97.16,-1179.301025,-920.891052,-332.087524,-4.460938,249.960938,0.406250,36.662064,-1.494827,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,9984,156.00,96.16,-1031.595215,-768.335510,-332.357422,247.281250,36.750000,-0.953125,4.824036,-1.753693,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,9984,156.00,96.16,1143.750977,123.372833,-159.968750,-128.039062,-214.720703,0.000000,-124.120789,-1.753693,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,9984,156.00,96.16,1015.488403,32.107933,-159.968750,-118.070312,-197.642090,0.000000,-109.508972,-1.753693,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,9984,156.00,96.16,-1177.931885,-1119.699829,-332.532104,-194.320312,128.890625,15.582031,64.725266,2.200012,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,9984,156.00,96.16,1180.806763,188.518097,-159.968750,-50.437500,-212.545898,0.000000,-126.511688,-1.753693,false,,,,0,0,0,,,0,0,false,false,,,0.00
